date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
2015/11/01 20:32,1025,0,0,0,10.09,84,0,13.76
2015/11/01 20:33,1025,0,0,0,10.15,83.6,0,13.76
2015/11/01 20:34,1025,0,0,0,10.21,83.2,0,13.76
2015/11/01 20:35,1025,0,0,0,10.29,82.6,0,13.76
2015/11/01 20:36,1025,0,0,0,10.37,81.9,0,13.76
2015/11/01 20:37,1025,0,0,0,10.38,81.4,0,13.76
2015/11/01 20:38,1025,0,0,0,10.53,81,0,13.76
2015/11/01 20:39,1025,0,0,0,10.65,80.1,0,13.76
2015/11/01 20:40,1025,0,0,0,10.6,79.4,0,13.76
2015/11/01 20:41,1025,0,0,0,10.59,78.7,0,13.76
2015/11/01 20:42,1025,0,0,0,10.62,78.6,0,13.76
2015/11/01 20:43,1025,0,0,0,10.59,78.4,0,13.76
2015/11/01 20:44,1025,0,0,0,10.57,78.2,0,13.76
2015/11/01 20:45,1025,0,0,0,10.63,78.2,0,13.76
2015/11/01 20:46,1025,0,0,0,10.75,78.2,0,13.76
2015/11/01 20:47,1025,0,0,0,10.91,78,0,13.76
2015/11/01 20:48,1025,0,0,0,10.95,77.6,0,13.76
2015/11/01 20:49,1025,0,0,0,11.05,77.3,0,13.76
2015/11/01 20:50,1025,0,0,0,11.12,76.7,0,13.76
2015/11/01 20:51,1025,0,0,0,11.1,76.3,0,13.76
2015/11/01 20:52,1025,0,0,0,11.1,76,0,13.76
2015/11/01 20:53,1025,0,0,0,11.02,74.6,0,13.76
2015/11/01 20:54,1025,0,0,0,10.59,74.9,0,13.76
2015/11/01 20:55,1025,0,0,0,10.48,76,0,13.76
2015/11/01 20:56,1025,0,0,0,10.47,76.5,0,13.76
2015/11/01 20:57,1025,0,0,0,10.42,77,0,13.76
2015/11/01 20:58,1025,0,0,0,10.35,77.2,0,13.76
2015/11/01 20:59,1025,0,0,0,10.34,77.6,0,13.76
2015/11/01 21:00,1025,0,0,0,10.41,78.1,0,13.76
2015/11/01 21:01,1025,0,0,0,10.57,78.2,0,13.76
2015/11/01 21:02,1025,0,0,0,10.66,78,0,13.76
2015/11/01 21:03,1025,0,0,0,10.73,77.6,0,13.77
2015/11/01 21:04,1025,0,0,0,10.77,77.5,0,13.77
2015/11/01 21:05,1025,0,0,0,10.86,76.7,0,13.77
2015/11/01 21:06,1025,0,0,0,10.74,76.8,0,13.77
2015/11/01 21:07,1025,0,0,0,10.78,76.1,0,13.77
2015/11/01 21:08,1025,0,0,0,10.47,75.5,0,13.77
2015/11/01 21:09,1025,0,0,0,10.33,76.6,0,13.77
2015/11/01 21:10,1025,0,0,0,10.37,76.6,0,13.77
2015/11/01 21:11,1025,0,0,0,10.19,77,0,13.77
2015/11/01 21:12,1025,0,0,0,10.12,77.6,0,13.77
2015/11/01 21:13,1025,0,0,0,10.15,78.1,0,13.77
2015/11/01 21:14,1025,0,0,0,10.07,78.2,0,13.77
2015/11/01 21:15,1025,0,0,0,10.06,78.8,0,13.77
2015/11/01 21:16,1025,0,0,0,10.09,79.1,0,13.77
2015/11/01 21:17,1025,0,0,0,10.13,79.4,0,13.77
2015/11/01 21:18,1025,0,0,0,10.12,79.3,0,13.77
2015/11/01 21:19,1025,0,0,0,10.12,79.6,0,13.77
2015/11/01 21:20,1025,0,0,0,10.12,79.5,0,13.77
2015/11/01 21:21,1025,0,0,0,10.03,79.5,0,13.77
2015/11/01 21:22,1025,0,0,0,10.01,79.8,0,13.77
2015/11/01 21:23,1025,0,0,0,10.02,80.2,0,13.77
2015/11/01 21:24,1025,0,0,0,10.11,80.6,0,13.77
2015/11/01 21:25,1025,0,0,0,10.14,80.5,0,13.77
2015/11/01 21:26,1025,0,0,0,10.11,80.5,0,13.77
2015/11/01 21:27,1025,0,0,0,10.08,80.5,0,13.77
2015/11/01 21:28,1025,0,0,0,10.06,80.5,0,13.77
2015/11/01 21:29,1025,0,0,0,10.05,80.6,0,13.77
2015/11/01 21:30,1025,0,0,0,10.06,80.7,0,13.77
2015/11/01 21:31,1025,0,0,0,10.07,80.8,0,13.77
2015/11/01 21:32,1025,0,0,0,10.08,80.8,0,13.77
2015/11/01 21:33,1025,0,0,0,10.1,80.7,0,13.77
2015/11/01 21:34,1025,0,0,0,10.06,80.5,0,13.77
2015/11/01 21:35,1025,0,0,0,10.04,80.5,0,13.77
2015/11/01 21:36,1025,0,0,0,10.01,80.4,0,13.77
2015/11/01 21:37,1025,0,0,0,10.01,80.5,0,13.77
2015/11/01 21:38,1025,0,0,0,10.04,80.5,0,13.77
2015/11/01 21:39,1025,0,0,0,10.02,80.4,0,13.77
2015/11/01 21:40,1025,0,0,0,10.01,80.5,0,13.77
2015/11/01 21:41,1025,0,0,0,10.05,80.5,0,13.77
2015/11/01 21:42,1025,0,0,0,10.08,80.5,0,13.77
2015/11/01 21:43,1025,0,0,0,10.1,80.5,0,13.77
2015/11/01 21:44,1025,0,0,0,10.17,80.5,0,13.77
2015/11/01 21:45,1025,0,0,0,10.21,80.3,0,13.77
2015/11/01 21:46,1025,0,0,0,10.21,80,0,13.77
2015/11/01 21:47,1025,0,0,0,10.21,79.9,0,13.77
2015/11/01 21:48,1025,0,0,0,10.2,79.8,0,13.77
2015/11/01 21:49,1025,0,0,0,10.2,79.6,0,13.77
2015/11/01 21:50,1025,0,0,0,10.2,79.7,0,13.77
2015/11/01 21:51,1025,0,0,0,10.2,79.6,0,13.78
2015/11/01 21:52,1025,0,0,0,10.2,79.6,0,13.77
2015/11/01 21:53,1025,0,0,0,10.26,79.9,0,13.78
2015/11/01 21:54,1025,0,0,0,10.39,79.8,0,13.78
2015/11/01 21:55,1025,0,0,0,10.39,79.8,0,13.78
2015/11/01 21:56,1025,0,0,0,10.45,79.6,0,13.78
2015/11/01 21:57,1025,0,0,0,10.54,79.3,0,13.78
2015/11/01 21:58,1025,0,0,0,10.52,79.2,0,13.78
2015/11/01 21:59,1025,0,0,0,10.55,79.3,0,13.78
2015/11/01 22:00,1025,0,0,0,10.64,79.1,0,13.78
2015/11/01 22:01,1025,0,0,0,10.6,79,0,13.78
2015/11/01 22:02,1025,0,0,0,10.68,78.8,0,13.78
2015/11/01 22:03,1025,0,0,0,10.71,78.8,0,13.78
2015/11/01 22:04,1025,0,0,0,10.68,78.7,0,13.78
2015/11/01 22:05,1025,0,0,0,10.69,78.6,0,13.78
2015/11/01 22:06,1025,0,0,0,10.67,78.7,0,13.78
2015/11/01 22:07,1025,0,0,0,10.73,79,0,13.78
2015/11/01 22:08,1025,0,0,0,10.76,78.9,0,13.78
2015/11/01 22:09,1025,0,0,0,10.77,79,0,13.78
2015/11/01 22:10,1025,0,0,0,10.77,79.1,0,13.78
2015/11/01 22:11,1025,0,0,0,10.77,79.3,0,13.78
2015/11/01 22:12,1025,0,0,0,10.77,79.4,0,13.78
2015/11/01 22:13,1025,0,0,0,10.79,79.6,0,13.78
2015/11/01 22:14,1025,0,0,0,10.7,79.6,0,13.78
2015/11/01 22:15,1025,0,0,0,10.69,79.6,0,13.78
2015/11/01 22:16,1025,0,0,0,10.65,79.8,0,13.78
2015/11/01 22:17,1025,0,0,0,10.57,79.9,0,13.78
2015/11/01 22:18,1025,0,0,0,10.62,79.9,0,13.78
2015/11/01 22:19,1025,0,0,0,10.52,80,0,13.78
2015/11/01 22:20,1025,0,0,0,10.5,80,0,13.78
2015/11/01 22:21,1025,0,0,0,10.41,80.1,0,13.78
2015/11/01 22:22,1025,0,0,0,10.39,80.1,0,13.78
2015/11/01 22:23,1025,0,0,0,10.34,80.1,0,13.78
2015/11/01 22:24,1025,0,0,0,10.27,80.3,0,13.78
2015/11/01 22:25,1025,0,0,0,10.24,80.2,0,13.78
2015/11/01 22:26,1025,0,0,0,10.13,80,0,13.78
2015/11/01 22:27,1025,0,0,0,10.02,80.1,0,13.78
2015/11/01 22:28,1025,0,0,0,9.95,80.2,0,13.78
2015/11/01 22:29,1025,0,0,0,9.9,80.4,0,13.78
2015/11/01 22:30,1025,0,0,0,9.87,80.6,0,13.78
2015/11/01 22:31,1025,0,0,0,9.82,80.9,0,13.79
2015/11/01 22:32,1025,0,0,0,9.82,81.1,0,13.78
2015/11/01 22:33,1025,0,0,0,9.83,81.4,0,13.79
2015/11/01 22:34,1025,0,0,0,9.77,81.7,0,13.79
2015/11/01 22:35,1025,0,0,0,9.75,81.9,0,13.79
2015/11/01 22:36,1025,0,0,0,9.76,82,0,13.79
2015/11/01 22:37,1025,0,0,0,9.77,82.2,0,13.79
2015/11/01 22:38,1025,0,0,0,9.78,82.6,0,13.79
2015/11/01 22:39,1025,0,0,0,9.83,82.8,0,13.79
2015/11/01 22:40,1025,0,0,0,9.83,82.9,0,13.79
2015/11/01 22:41,1025,0,0,0,9.82,83,0,13.79
2015/11/01 22:42,1025,0,0,0,9.76,83.1,0,13.79
2015/11/01 22:43,1025,0,0,0,9.81,83.3,0,13.79
2015/11/01 22:44,1025,0,0,0,9.81,83.4,0,13.79
2015/11/01 22:45,1025,0,0,0,9.87,83.8,0,13.79
2015/11/01 22:46,1025,0,0,0,9.94,83.9,0,13.79
2015/11/01 22:47,1025,0,0,0,10,84,0,13.79
2015/11/01 22:48,1025,0,0,0,9.99,83.8,0,13.79
2015/11/01 22:49,1025,0,0,0,9.93,83.2,0,13.79
2015/11/01 22:50,1025,0,0,0,9.6,82.4,0,13.79
2015/11/01 22:51,1025,0,0,0,9.36,82.4,0,13.79
2015/11/01 22:52,1025,0,0,0,9.26,82.7,0,13.79
2015/11/01 22:53,1025,0,0,0,9.3,83.4,0,13.79
2015/11/01 22:54,1025,0,0,0,9.37,83.9,0,13.79
2015/11/01 22:55,1025,0,0,0,9.38,84.2,0,13.79
2015/11/01 22:56,1025,0,0,0,9.47,84.5,0,13.79
2015/11/01 22:57,1025,0,0,0,9.46,84.2,0,13.79
2015/11/01 22:58,1025,0,0,0,9.14,83.6,0,13.79
2015/11/01 22:59,1025,0,0,0,8.93,83.8,0,13.79
2015/11/01 23:00,1025,0,0,0,8.9,84.4,0,13.79
2015/11/01 23:01,1025,0,0,0,8.89,84.8,0,13.8
2015/11/01 23:02,1025,0,0,0,8.89,85.2,0,13.79
2015/11/01 23:03,1025,0,0,0,8.9,85.6,0,13.79
2015/11/01 23:04,1025,0,0,0,8.95,86,0,13.8
2015/11/01 23:05,1025,0,0,0,8.99,86.1,0,13.79
2015/11/01 23:06,1025,0,0,0,8.93,85.9,0,13.8
2015/11/01 23:07,1025,0,0,0,8.84,85.9,0,13.8
2015/11/01 23:08,1025,0,0,0,8.83,86.1,0,13.8
2015/11/01 23:09,1025,0,0,0,8.87,86.6,0,13.8
2015/11/01 23:10,1025,0,0,0,8.98,87,0,13.8
2015/11/01 23:11,1025,0,0,0,9.05,86.9,0,13.8
2015/11/01 23:12,1025,0,0,0,9.01,86.8,0,13.8
2015/11/01 23:13,1025,0,0,0,9.01,86.9,0,13.8
2015/11/01 23:14,1025,0,0,0,9.03,87,0,13.8
2015/11/01 23:15,1025,0,0,0,9.07,87,0,13.8
2015/11/01 23:16,1025,0,0,0,9.11,87.2,0,13.8
2015/11/01 23:17,1025,0,0,0,9.18,87.1,0,13.8
2015/11/01 23:18,1025,0,0,0,9.06,86.5,0,13.8
2015/11/01 23:19,1025,0,0,0,8.93,86.8,0,13.8
2015/11/01 23:20,1025,0,0,0,9.03,87.1,0,13.8
2015/11/01 23:21,1025,0,0,0,9,87.2,0,13.8
2015/11/01 23:22,1025,0,0,0,9.04,87.5,0,13.8
2015/11/01 23:23,1025,0,0,0,9.09,87.7,0,13.8
2015/11/01 23:24,1025,0,0,0,9.1,88,0,13.8
2015/11/01 23:25,1025,0,0,0,9.05,88,0,13.8
2015/11/01 23:26,1025,0,0,0,8.99,88.2,0,13.8
2015/11/01 23:27,1025,0,0,0,8.96,88.4,0,13.8
2015/11/01 23:28,1025,0,0,0,8.91,88.5,0,13.8
2015/11/01 23:29,1025,0,0,0,8.86,88.7,0,13.8
2015/11/01 23:30,1025,0,0,0,8.84,88.9,0,13.8
2015/11/01 23:31,1025,0,0,0,8.83,89.1,0,13.8
2015/11/01 23:32,1025,0,0,0,8.8,89.3,0,13.8
2015/11/01 23:33,1025,0,0,0,8.82,89.6,0,13.8
2015/11/01 23:34,1025,0,0,0,8.82,89.7,0,13.8
2015/11/01 23:35,1025,0,0,0,8.8,89.9,0,13.8
2015/11/01 23:36,1025,0,0,0,8.76,89.9,0,13.8
2015/11/01 23:37,1025,0,0,0,8.73,90,0,13.8
2015/11/01 23:38,1025,0,0,0,8.68,90,0,13.8
2015/11/01 23:39,1025,0,0,0,8.61,89.9,0,13.8
2015/11/01 23:40,1025,0,0,0,8.55,90,0,13.8
2015/11/01 23:41,1025,0,0,0,8.5,90.1,0,13.8
2015/11/01 23:42,1025,0,0,0,8.5,90.1,0,13.8
2015/11/01 23:43,1025,0,0,0,8.42,90.2,0,13.8
2015/11/01 23:44,1025,0,0,0,8.42,90.2,0,13.8
2015/11/01 23:45,1025,0,0,0,8.37,90.3,0,13.8
2015/11/01 23:46,1025,0,0,0,8.39,90.4,0,13.8
2015/11/01 23:47,1025,0,0,0,8.46,90.8,0,13.8
2015/11/01 23:48,1025,0,0,0,8.53,91,0,13.8
2015/11/01 23:49,1025,0,0,0,8.51,91,0,13.8
2015/11/01 23:50,1025,0,0,0,8.52,91.2,0,13.8
2015/11/01 23:51,1025,0,0,0,8.51,91.2,0,13.8
2015/11/01 23:52,1025,0,0,0,8.52,91.2,0,13.8
2015/11/01 23:53,1025,0,0,0,8.53,91.4,0,13.8
2015/11/01 23:54,1025,0,0,0,8.51,91.4,0,13.8
2015/11/01 23:55,1025,0,0,0,8.54,91.6,0,13.81
2015/11/01 23:56,1025,0,0,0,8.54,91.6,0,13.8
2015/11/01 23:57,1025,0,0,0,8.48,91.4,0,13.8
2015/11/01 23:58,1025,0,0,0,8.39,91.1,0,13.8
2015/11/01 23:59,1025,0,0,0,8.21,90.9,0,13.8
2015/11/01 24:00,1025,0,0,0,8.18,91.1,0,13.81
2015/11/02 00:01,1025,0,0,0,8.22,91.3,0,13.81
2015/11/02 00:02,1025,0,0,0,8.2,91.5,0,13.81
2015/11/02 00:03,1025,0,0,0,8.21,91.8,0,13.81
2015/11/02 00:04,1025,0,0,0,8.21,91.9,0,13.81
2015/11/02 00:05,1025,0,0,0,8.22,92,0,13.81
2015/11/02 00:06,1025,0,0,0,8.23,92,0,13.81
2015/11/02 00:07,1025,0,0,0,8.19,92.2,0,13.81
2015/11/02 00:08,1025,0,0,0,8.14,92.2,0,13.81
2015/11/02 00:09,1025,0,0,0,8.18,92.4,0,13.81
2015/11/02 00:10,1025,0,0,0,8.15,92.3,0,13.81
2015/11/02 00:11,1025,0,0,0,8.01,91.9,0,13.81
2015/11/02 00:12,1025,0,0,0,7.86,91.8,0,13.81
2015/11/02 00:13,1025,0,0,0,7.76,91.8,0,13.81
2015/11/02 00:14,1025,0,0,0,7.77,92.2,0,13.81
2015/11/02 00:15,1025,0,0,0,7.84,92.6,0,13.81
2015/11/02 00:16,1025,0,0,0,7.87,92.8,0,13.81
2015/11/02 00:17,1025,0,0,0,7.87,92.8,0,13.81
2015/11/02 00:18,1025,0,0,0,7.84,93,0,13.81
2015/11/02 00:19,1025,0,0,0,7.93,93.2,0,13.81
2015/11/02 00:20,1025,0,0,0,7.88,93.1,0,13.81
2015/11/02 00:21,1025,0,0,0,7.8,93,0,13.81
2015/11/02 00:22,1025,0,0,0,7.79,93.1,0,13.81
2015/11/02 00:23,1025,0,0,0,7.85,93.5,0,13.81
2015/11/02 00:24,1025,0,0,0,7.91,93.5,0,13.81
2015/11/02 00:25,1025,0,0,0,7.84,93.4,0,13.81
2015/11/02 00:26,1025,0,0,0,7.78,93.4,0,13.81
2015/11/02 00:27,1025,0,0,0,7.77,93.4,0,13.81
2015/11/02 00:28,1025,0,0,0,7.77,93.4,0,13.81
2015/11/02 00:29,1025,0,0,0,7.76,93.6,0,13.81
2015/11/02 00:30,1025,0,0,0,7.77,93.6,0,13.81
2015/11/02 00:31,1025,0,0,0,7.72,93.6,0,13.81
2015/11/02 00:32,1025,0,0,0,7.7,93.6,0,13.81
2015/11/02 00:33,1025,0,0,0,7.73,93.8,0,13.81
2015/11/02 00:34,1025,0,0,0,7.78,94,0,13.81
2015/11/02 00:35,1025,0,0,0,7.83,94.1,0,13.81
2015/11/02 00:36,1025,0,0,0,7.86,94.2,0,13.81
2015/11/02 00:37,1025,0,0,0,7.87,94.3,0,13.81
2015/11/02 00:38,1025,0,0,0,7.93,94.4,0,13.81
2015/11/02 00:39,1025,0,0,0,7.97,94.5,0,13.81
2015/11/02 00:40,1025,0,0,0,8.01,94.4,0,13.81
2015/11/02 00:41,1025,0,0,0,7.97,94.5,0,13.82
2015/11/02 00:42,1025,0,0,0,8.01,94.5,0,13.82
2015/11/02 00:43,1025,0,0,0,7.99,94.5,0,13.81
